"intercept","loc","studyName","block","geno","Test_weight","Grain_Yield","Plant_height"
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY06C-2020-11-6-1",780.03714,6992.38464,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY06C-2067-15-1-1",772.314,8307.665863,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY06C-2067-15-1-1",769.73962,7706.539374,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY06C-2093-34-19-1",789.04747,7644.4689,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY06C-2093-34-19-1",781.32433,6579.470241,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY16-1-28-1",796.77061,8001.750924,90.17
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY16-1-28-1",790.33466,6626.499355,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY221123",782.61152,7833.54935,97.79
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY221123",774.88838,6776.874699,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY409616",792.90904,7752.956429,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY409616",786.47309,6801.051046,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY716506",785.1859,8463.825169,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","KY716506",785.1859,8248.839304,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","MADISON",759.4421,7907.960472,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","MADISON",759.4421,7663.940039,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","MCCORMICK",804.49375,7810.26049,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","MCCORMICK",804.49375,7325.777221,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","ROANE",792.90904,7707.304448,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","ROANE",789.04747,8012.175061,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","SALUDA",783.89871,7273.752172,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","SALUDA",791.62185,7875.215294,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","SHIRLEY",745.28301,8287.651521,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","SHIRLEY",749.14458,8000.557408,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","SISSON",769.73962,8506.554566,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","SISSON",780.03714,8464.551989,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","TRIBUTE",807.06813,8194.186225,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","TRIBUTE",804.49375,8135.738378,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","TYLER",753.00615,8006.261037,101.6
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","TYLER",756.86772,8028.941663,100.33
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","USG3555",760.72929,8212.903767,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","USG3555",762.01648,7154.438842,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS12-8752-4-1-4",749.14458,6594.607235,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS12-8752-4-1-4",755.58053,7508.496079,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS3-7304-3-2-4",746.5702,8441.37024,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS3-7304-3-2-4",767.16524,6736.28751,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7416-5-4-2",767.16524,8160.098342,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7416-5-4-2",765.87805,8422.044464,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7417-1-3-3",767.16524,8003.384358,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7417-1-3-3",772.314,8065.137326,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7454-3-3-4",786.47309,7355.003057,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7454-3-3-4",790.33466,7292.0757,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7520-2-3-1",773.60119,7883.493397,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA07MAS4-7520-2-3-1",772.314,7219.669073,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS1-188-6-4",763.30367,7657.723811,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS1-188-6-4",763.30367,7486.419861,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS1-190-4-1",774.88838,7684.463156,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS1-190-4-1",771.02681,6907.943395,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS1-85-8-2",755.58053,8463.610948,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS1-85-8-2",763.30367,8085.151668,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS-369",801.91937,8844.897177,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS-369",800.63218,8850.761471,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS5-18-3-1",767.16524,8168.06659,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS5-18-3-1",772.314,7721.083435,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS5-39-6-4",778.74995,8709.360448,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS5-39-6-4",777.46276,8281.393214,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS6-174-7-4",781.32433,7095.313904,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA08MAS6-174-7-4",782.61152,6328.877821,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA09W-192WS",771.02681,8063.301148,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA09W-192WS",772.314,7471.324946,90.17
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-119",785.1859,7897.578414,90.17
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-119",777.46276,7296.161196,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-123",771.02681,8184.3971,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-123",771.02681,7672.531823,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-140",785.1859,7844.704133,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-140",796.77061,8563.556423,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-21",794.19623,8506.33652,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-21",796.77061,8886.528692,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-42",760.72929,8170.855286,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-42",767.16524,7868.666258,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-96",798.0578,7533.39542,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA10W-96",795.48342,7869.955408,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11MAS-7383-6-3-155",780.03714,8316.663137,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11MAS-7383-6-3-155",783.89871,7858.636135,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11MAS-7520-2-3-255",765.87805,7667.145701,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11MAS-7520-2-3-255",765.87805,7846.356693,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11MAS-9409-8-2-798",743.99582,8175.552842,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11MAS-9409-8-2-798",740.13425,7532.576791,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-106",771.02681,8704.915367,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-106",771.02681,8552.65794,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-108",771.02681,9053.276625,92.71
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-108",765.87805,6979.65763,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-111",756.86772,8869.000841,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-111",758.15491,8119.78658,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-182",736.27268,8167.393325,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-182",733.6983,7270.500606,71.12
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-194",763.30367,7367.665036,69.85
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-194",769.73962,7111.96957,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-230",798.0578,7915.959323,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-230",795.48342,7017.27633,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-278",783.89871,8220.030433,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-278",786.47309,7401.576952,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-279",785.1859,8176.731056,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-279",783.89871,7570.256697,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-301",753.00615,8872.210328,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-301",750.43177,8330.510981,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-31",780.03714,8399.000428,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-31",778.74995,7884.415312,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-313",751.71896,7873.241402,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-313",756.86772,7948.769532,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-95",773.60119,8005.006315,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-95",773.60119,8107.342647,93.98
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-FHB4",782.61152,7941.103488,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-FHB4",785.1859,7707.541621,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-FHB60",762.01648,7323.65414,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA11W-FHB60",768.45243,6669.940271,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-34",782.61152,8356.619139,91.44
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-34",780.03714,7487.735789,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-37",768.45243,8049.923824,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-37",767.16524,7963.095548,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-4",777.46276,7893.8219,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-4",772.314,7667.9146,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-53",763.30367,7557.491434,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-53",762.01648,7578.550102,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-55",754.29334,7834.563074,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-55",765.87805,8181.302375,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-77",780.03714,7465.839364,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-77",778.74995,7423.060237,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-8",758.15491,8733.173384,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-8",756.86772,8046.293547,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-85",776.17557,7693.403049,91.44
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12FHB-85",777.46276,8038.49744,93.98
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-100",765.87805,7758.809247,71.12
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-100",769.73962,8027.082533,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-101",772.314,8527.15419,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-101",764.59086,8372.888443,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-102",759.4421,8553.197317,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-102",759.4421,8556.475661,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-104",749.14458,7455.709781,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-104",756.86772,7763.254328,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-150",756.86772,7302.052268,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-150",783.89871,7942.247274,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-209",780.03714,7933.819981,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-209",780.03714,7509.234375,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-22",767.16524,7911.908255,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-22",769.73962,8200.543992,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-232",786.47309,8005.354424,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-232",787.76028,7964.621871,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-241",787.76028,7905.818264,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-241",789.04747,7503.676111,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-248",759.4421,8252.335694,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-248",762.01648,8187.151367,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-26",771.02681,7611.348835,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-26",769.73962,7984.391389,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-272",783.89871,7655.042226,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-272",789.04747,7212.439121,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-283",785.1859,7949.664669,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-283",785.1859,7654.269501,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-31",772.314,8147.294824,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-31",773.60119,8513.945183,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-45",787.76028,7963.095548,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-45",795.48342,7465.778158,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-49",765.87805,8356.523505,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-49",760.72929,7894.323023,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-54",773.60119,7811.721782,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-54",781.32433,7999.64697,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-68",773.60119,8689.479994,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-68",774.88838,8218.806315,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-69",763.30367,7740.168212,69.85
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-69",762.01648,7750.003242,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-72",764.59086,8154.341158,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-72",769.73962,7704.041406,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-97",792.90904,8506.33652,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA12W-97",798.0578,7836.79709,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-1",755.58053,7865.537105,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-11",777.46276,8510.188668,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-11",780.03714,7151.84524,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-1",765.87805,7741.728964,91.44
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-13",796.77061,7403.344274,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-13",791.62185,7330.849663,90.17
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-17",774.88838,7205.798277,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-17",781.32433,6577.098511,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-18",783.89871,6996.011092,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-18",785.1859,7669.773731,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-26",768.45243,7376.585802,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-26",777.46276,7741.728964,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-32",783.89871,7759.04642,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-32",783.89871,8101.830287,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-5",785.1859,7575.107268,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-5",791.62185,7000.528855,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-8",795.48342,7334.062975,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-8",792.90904,6795.435401,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-9",785.1859,7196.908114,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13FHB-9",786.47309,7123.219987,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-111",743.99582,7253.592465,71.12
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-111",742.70863,6525.892091,72.39
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-124",760.72929,8558.422775,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-124",762.01648,7336.610672,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-138",755.58053,7281.433517,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-138",751.71896,6981.241333,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-144",786.47309,8125.45578,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-144",782.61152,7589.154031,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-148",786.47309,8336.994985,91.44
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-148",783.89871,6973.116245,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-150",780.03714,7576.453799,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-150",785.1859,7030.389703,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-154",781.32433,7407.854386,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-154",786.47309,7434.283876,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-162",764.59086,8415.185573,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-162",773.60119,8425.074158,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-165",764.59086,8557.447305,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-165",776.17557,8680.746671,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-169",789.04747,8021.111128,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-169",792.90904,7148.777293,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-174",778.74995,7837.214056,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-174",777.46276,7783.639731,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-177",791.62185,7831.89679,88.9
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-177",787.76028,6399.792553,86.36
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-178",798.0578,7269.287963,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-178",800.63218,6932.154169,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-179",798.0578,6945.389954,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-179",795.48342,6933.96357,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-180",795.48342,6771.538306,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-180",795.48342,6476.996196,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-191",772.314,8130.627682,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-191",773.60119,7716.378229,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-20",783.89871,6459.307679,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-20",789.04747,6719.310513,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-212",787.76028,7117.149123,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-212",792.90904,7233.409806,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-217",756.86772,7226.860771,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-217",763.30367,7408.19867,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-220",774.88838,8579.588554,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-220",771.02681,8002.43184,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-37",769.73962,7298.586482,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-37",776.17557,7017.27633,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-38",785.1859,7633.796114,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-38",787.76028,7515.068066,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-41",776.17557,7855.568187,73.66
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-41",772.314,6800.178861,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-42",769.73962,7668.147948,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-42",776.17557,8025.384068,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-47",787.76028,7235.303365,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-47",790.33466,7609.413198,77.47
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-52",791.62185,7164.239443,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-52",789.04747,7115.798767,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-56",790.33466,7944.699337,85.09
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-56",792.90904,7144.202149,80.01
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-57",778.74995,7835.240164,69.85
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-57",776.17557,8086.831006,72.39
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-8",772.314,7535.614135,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-8",772.314,7485.103933,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-9",780.03714,7482.154572,76.2
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-9",783.89871,8071.280872,82.55
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-97",736.27268,8359.568501,81.28
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-97",737.55987,8661.642767,83.82
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-99",729.83673,8994.64516,74.93
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","VA13W-99",737.55987,8920.371752,78.74
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","WAKEFIELD",789.04747,6847.613465,87.63
1,"Blacksburg, VA","ABBmid_2014_Blacksburg","1","WAKEFIELD",791.62185,6896.570566,91.44
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","BESS",724.170793,4795.5975,87.884
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","BRANSON",687.8721503,6389.4225,83.312
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","FEATHERSTONE_VA258",706.6650646,5831.92,81.28
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","FFR_555W",637.1570255,3022.8875,76.2
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","IL00-8530",733.9534059,5513.0205,88.9
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","IL12-10518",669.3366732,5186.9925,83.82
1,"Woodford Co, KY","ABBmid_2014_Woodford","1","IL12-10963",709.2394364,5444.56,83.82
